customer_id,full_name,email,gender,age,state,segment,signup_date
1053,Wahab Purohit,wchanda@example.net,Female,26,Maharashtra,Mid-Market,2022-07-28
1054,Lavanya Aggarwal,agandhi@example.net,Other,47,Kerala,SMB,2020-11-07
1055,Frederick Bhatti,xchaudhuri@example.net,Female,55,West Bengal,SMB,2020-05-16
1056,Veda Kashyap,raisamaksh@example.com,Other,59,Kerala,Mid-Market,2021-08-03
1057,Vedant Taneja,qnair@example.net,Male,48,Karnataka,SMB,2022-09-02
1058,Advay Ben,urishilla48@example.com,Other,59,Punjab,SMB,2022-04-21
1059,Bishakha Chahal,upkaarbail@example.com,Male,58,Maharashtra,SMB,2020-06-04
1060,Hitesh Chokshi,advay41@example.org,Other,44,Rajasthan,SMB,2023-03-13
1061,Anirudh Behl,chauhanjatin@example.org,Female,53,Punjab,Mid-Market,2020-06-19
1062,Ekapad Ratti,vedant42@example.net,Female,24,Karnataka,SMB,2020-06-10
1063,Logan Chandran,rachita51@example.org,Female,31,Punjab,Mid-Market,2022-07-09
1064,Vivaan Deshmukh,libni91@example.com,Other,47,Telangana,Mid-Market,2021-12-29
1065,Girik Varma,radhakrishnankrishna@example.org,Female,37,Telangana,Enterprise,2022-08-18
1066,Vidhi Bhakta,bathpanini@example.org,Female,39,Gujarat,SMB,2022-07-24
1067,Ganga Karnik,karnikbaghyawati@example.org,Female,41,Delhi,SMB,2020-03-13
1068,Saumya Bava,msama@example.net,Female,28,Tamil Nadu,SMB,2020-08-23
1069,Aradhana Nair,cpadmanabhan@example.org,Female,50,Gujarat,SMB,2021-04-13
1070,Anay Merchant,bvarkey@example.net,Other,48,Punjab,Enterprise,2021-10-11
1071,Gopal Kaur,inaya03@example.org,Male,34,West Bengal,SMB,2022-03-28
1072,Rachit Kannan,ksamra@example.net,Female,53,Kerala,SMB,2020-12-12
1073,Meera Suresh,koshymitali@example.com,Male,54,Karnataka,SMB,2022-05-15
1074,Oscar Acharya,owen61@example.org,Female,54,Rajasthan,SMB,2022-11-28
1075,Ira Samra,wakeetagrover@example.net,Other,58,Telangana,SMB,2020-01-25
1076,Guneet Gara,ekaraj17@example.net,Male,34,Telangana,SMB,2022-02-04
1077,Ubika Kar,bhasinojas@example.org,Male,51,Telangana,SMB,2021-06-16
1078,Varenya Prashad,tpalla@example.net,Other,34,Delhi,SMB,2021-10-07
1079,Samar Mander,patlamaya@example.net,Female,54,Rajasthan,Enterprise,2022-04-09
1080,Mugdha Magar,ramanathanjagdish@example.com,Male,23,Tamil Nadu,SMB,2023-05-27
1081,Anvi Kadakia,narulanandini@example.org,Female,60,West Bengal,SMB,2021-03-24
1082,Arjun Bahl,krishna92@example.com,Female,59,Kerala,SMB,2022-07-03
1083,Aradhana Chawla,anirudh84@example.com,Female,32,Delhi,Enterprise,2021-06-29
1084,Aadi Balay,vasatikabal@example.net,Other,27,Delhi,SMB,2020-02-06
1085,Bhavini Nigam,ghoshharrison@example.org,Female,25,Karnataka,Mid-Market,2021-10-17
1086,Nathan Suresh,aarna82@example.com,Male,36,Tamil Nadu,Enterprise,2021-07-30
1087,Aadhya Shukla,eshankar@example.org,Male,39,Rajasthan,Mid-Market,2023-04-09
1088,Eshana Maharaj,doshifaris@example.org,Male,22,West Bengal,SMB,2022-05-10
1089,Madhavi Contractor,apandit@example.net,Other,33,Punjab,SMB,2023-03-07
1090,Samar Tripathi,fbandi@example.net,Male,38,Punjab,SMB,2020-10-16
1091,Krishna Sarma,pwali@example.com,Other,39,Rajasthan,Mid-Market,2020-09-30
1092,Eta Vig,udarshprabhu@example.com,Female,51,Delhi,SMB,2022-01-15
1093,Pushti Menon,prabhakaroeshi@example.net,Female,41,Kerala,Mid-Market,2020-11-23
1094,Kevin Korpal,ndutta@example.net,Female,59,Maharashtra,SMB,2022-09-29
1095,Nachiket Pingle,triveniwalia@example.org,Other,45,Kerala,Enterprise,2023-06-18
1096,Osha Varghese,vincent68@example.net,Other,60,Delhi,SMB,2020-06-28
1097,Bhavya Wali,rajugagan@example.org,Other,28,West Bengal,SMB,2023-06-19
1098,Yatan Mitter,dayamaiahluwalia@example.com,Female,39,Gujarat,SMB,2022-09-27
1099,Abeer Sant,triptimander@example.net,Female,41,Tamil Nadu,SMB,2021-12-26
1100,Bachittar Bhavsar,tarakthaker@example.net,Other,37,Telangana,Mid-Market,2020-01-27
1101,Gaurangi Din,ishanvi30@example.com,Female,42,Karnataka,Enterprise,2021-07-26
1102,Tripti Lall,beragaurav@example.org,Male,53,Delhi,SMB,2023-03-15
1103,Urvi Singhal,saanvipal@example.net,Female,47,Rajasthan,Enterprise,2021-01-23
1104,Turvi Oak,lekha13@example.net,Male,59,Punjab,SMB,2020-10-26
1105,Fitan Sidhu,bgoswami@example.org,Female,36,Kerala,Enterprise,2021-11-22
1106,Max Koshy,tanaymital@example.com,Female,44,Kerala,SMB,2020-02-10
1107,Indira Barad,umang88@example.net,Male,57,Karnataka,SMB,2022-09-13
1108,Urishilla Saxena,qabil21@example.com,Male,52,Karnataka,Enterprise,2022-03-07
1109,Janya Loke,giriklala@example.com,Female,57,Karnataka,Enterprise,2020-02-16
1110,Bhavani Konda,mchokshi@example.net,Female,27,Tamil Nadu,SMB,2022-09-02
1111,Vincent Chawla,neel52@example.org,Male,41,Rajasthan,SMB,2022-03-18
1112,Chaaya Bora,haritawalia@example.net,Female,38,Punjab,SMB,2023-06-16
1113,Watika Venkatesh,fthaman@example.com,Female,29,West Bengal,SMB,2023-06-29
1114,Hamsini Swamy,gganesan@example.net,Other,59,Punjab,Mid-Market,2022-12-31
1115,Zaid Krishnamurthy,tejas71@example.net,Male,52,Tamil Nadu,Mid-Market,2020-01-14
1116,Fiyaz Jain,nimrat70@example.net,Male,46,Kerala,SMB,2020-10-05
1117,Isaiah Sarraf,idar@example.org,Female,25,Karnataka,SMB,2022-04-28
1118,Gunbir Naidu,obhavsar@example.net,Male,43,Rajasthan,Mid-Market,2020-08-29
1119,Theodore Bhatnagar,bhatiaunnati@example.com,Female,31,Gujarat,Enterprise,2022-04-25
1120,Vihaan Anand,rajagopalanhritik@example.org,Male,27,West Bengal,SMB,2022-09-18
1121,Prisha Bora,parmarabeer@example.net,Other,33,Gujarat,Enterprise,2022-09-11
1122,Zaitra Rastogi,andrewdivan@example.net,Male,22,West Bengal,SMB,2023-02-27
1123,Girish Vig,biswasanusha@example.org,Male,32,Punjab,SMB,2023-04-07
1124,Samuel Mall,chaaya95@example.net,Female,27,Karnataka,Mid-Market,2022-12-12
1125,Advika Patel,floke@example.com,Female,49,Rajasthan,Mid-Market,2020-03-03
1126,Chakrika Ben,ishanvichawla@example.net,Female,46,Telangana,SMB,2022-09-14
1127,Saumya Tiwari,zarna82@example.com,Other,34,Gujarat,SMB,2020-12-25
1128,Warhi Chauhan,jairajchaudhary@example.net,Female,55,Tamil Nadu,SMB,2022-10-31
1129,Arjun Sarkar,jeevikamaharaj@example.org,Other,22,Tamil Nadu,SMB,2020-05-03
1130,Akshay Din,waidavirk@example.net,Other,44,Delhi,SMB,2020-02-10
1131,Krisha Shan,damyantivasa@example.com,Male,46,Kerala,Mid-Market,2022-10-27
1132,Anamika Tailor,upadhriti90@example.net,Female,32,Maharashtra,SMB,2021-01-21
1133,Jasmit Lanka,mmannan@example.org,Female,40,West Bengal,Enterprise,2022-11-14
1134,Avi Gaba,chandreshpanchal@example.org,Other,60,Kerala,SMB,2021-12-02
1135,Anmol Sarraf,yutikasachdeva@example.org,Female,30,Gujarat,Mid-Market,2022-09-14
1136,Rachana Randhawa,bhavinibanerjee@example.org,Female,34,Karnataka,Mid-Market,2020-12-14
1137,Aarna Babu,kkara@example.org,Male,36,Tamil Nadu,Enterprise,2021-08-23
1138,Benjamin Dayal,esandal@example.net,Male,35,Telangana,Mid-Market,2021-06-29
1139,Irya Mann,wprabhu@example.com,Other,32,Maharashtra,SMB,2021-07-14
1140,Nathan Sandhu,suhani72@example.net,Other,24,Rajasthan,Enterprise,2021-05-25
1141,David Basu,vbabu@example.com,Female,56,Punjab,SMB,2022-06-08
1142,Balveer Mody,rachana94@example.net,Other,25,Maharashtra,Enterprise,2022-06-04
1143,Vihaan Sandhu,zarna39@example.org,Male,25,Maharashtra,Mid-Market,2021-11-09
1144,Netra Venkataraman,jagvitank@example.net,Female,46,Maharashtra,Mid-Market,2020-12-02
1145,Zashil Lad,ggour@example.net,Female,52,Karnataka,SMB,2020-02-01
1146,Chavvi Deo,fkrish@example.org,Other,22,Delhi,Mid-Market,2022-06-13
1147,Jeet Dhar,manthan91@example.net,Other,28,Kerala,SMB,2023-02-17
1148,Hritik Narasimhan,nathaniel77@example.net,Other,60,Karnataka,Mid-Market,2023-06-24
1149,Abeer Mutti,gautammurty@example.net,Male,54,Punjab,SMB,2022-11-09
1150,Ranbir Khurana,bhavinidar@example.net,Female,29,Maharashtra,Mid-Market,2023-06-20
1151,Ansh Sani,baradekantika@example.com,Male,60,Tamil Nadu,SMB,2022-05-18
1152,Osha Sama,finn51@example.net,Other,34,Gujarat,Enterprise,2023-01-11
1153,Noah Agarwal,cde@example.com,Female,40,Karnataka,SMB,2023-02-17
1154,Chaitanya Sekhon,ranveer95@example.org,Other,53,Tamil Nadu,Enterprise,2023-05-30
1155,Chakradev Muni,kmannan@example.com,Female,43,Tamil Nadu,SMB,2020-10-20
1156,Madhavi Rau,shauryaprabhu@example.net,Male,27,Maharashtra,Mid-Market,2022-09-24
1157,Mitesh Buch,bassioviya@example.org,Other,53,Karnataka,SMB,2022-07-03
1158,Udant Wason,falak04@example.net,Other,26,Maharashtra,SMB,2020-11-02
1159,Balveer Kapur,gaurang79@example.com,Other,36,West Bengal,SMB,2022-04-23
1160,Chandresh Kothari,zansisrinivasan@example.org,Female,51,Telangana,SMB,2022-06-29
1161,Aarav Choudhry,tandonira@example.com,Male,24,Delhi,SMB,2023-02-05
1162,Kritika Rajagopalan,anmolbrahmbhatt@example.com,Other,42,Rajasthan,Enterprise,2023-02-21
1163,Shravya Hora,miteshdhaliwal@example.com,Male,28,Telangana,SMB,2023-04-19
1164,Manan Dutta,gopalbhakta@example.com,Male,32,Gujarat,SMB,2020-10-31
1165,Yashvi Sankaran,wsampath@example.com,Female,39,Maharashtra,SMB,2020-10-14
1166,Advik Solanki,venkataramanurvashi@example.org,Female,33,Maharashtra,Mid-Market,2020-11-25
1167,Irya Muni,tanishatwal@example.net,Female,51,Delhi,Mid-Market,2022-07-04
1168,Dominic Nadkarni,taraharsh@example.org,Other,52,Rajasthan,Enterprise,2021-02-23
1169,Kashvi Mani,wriddhish76@example.org,Male,29,Karnataka,Enterprise,2022-10-09
1170,Dev Kalita,danijacob@example.net,Other,25,Karnataka,SMB,2020-05-21
1171,Chandran Karnik,ravelomaja@example.com,Female,59,West Bengal,Mid-Market,2020-06-14
1172,Ati Chandran,ramanathanlakshmi@example.com,Other,50,Karnataka,Mid-Market,2022-04-05
1173,Yashawini Rege,varenyanagarajan@example.net,Female,44,Punjab,SMB,2021-01-25
1174,Girish Mandal,chamanrana@example.net,Other,30,West Bengal,Mid-Market,2021-07-30
1175,Oni Mann,sanghvisai@example.net,Male,48,West Bengal,SMB,2020-03-27
1176,Jack Seshadri,isaacbail@example.com,Male,38,Gujarat,SMB,2023-02-03
1177,Reva Keer,balchampak@example.net,Other,55,Punjab,Enterprise,2021-12-15
1178,Radha Cheema,tbhargava@example.net,Other,36,Gujarat,Mid-Market,2022-05-13
1179,Gabriel Natt,baralchavvi@example.org,Other,28,Rajasthan,Enterprise,2020-12-30
1180,Pushti Mann,kannanrohan@example.org,Other,37,West Bengal,SMB,2020-07-28
1181,Ojas Kara,samuel87@example.net,Other,46,Karnataka,Mid-Market,2021-07-05
1182,Nandini Khosla,fkothari@example.com,Other,25,Telangana,Enterprise,2021-03-17
1183,Jeevika Manda,yashraja@example.net,Male,54,West Bengal,Mid-Market,2023-02-14
1184,Jyoti Pai,nrajagopal@example.org,Male,26,West Bengal,SMB,2023-02-03
1185,William Sahota,vbawa@example.com,Male,43,Delhi,SMB,2020-07-12
1186,Theodore Mahal,ravalfalak@example.net,Other,36,Kerala,Enterprise,2021-12-07
1187,Warinder Chadha,pavaniray@example.com,Female,47,Tamil Nadu,SMB,2020-05-04
1188,Bhavika Banik,zinal47@example.org,Female,50,Punjab,Mid-Market,2022-03-12
1189,Maya Bose,sharmaamrita@example.org,Male,53,West Bengal,SMB,2020-04-12
1190,Urvi Tella,faqidprakash@example.net,Male,53,Telangana,SMB,2020-09-19
1191,Panini Bal,warda68@example.net,Female,48,Telangana,Mid-Market,2020-06-23
1192,Ekanta Sridhar,amairabarad@example.org,Other,22,Maharashtra,Mid-Market,2020-05-08
1193,Vaishnavi Chopra,snehakala@example.org,Other,41,Kerala,Mid-Market,2021-11-07
1194,Yasti Natt,noah57@example.net,Male,51,Gujarat,SMB,2020-05-26
1195,Tanvi Shetty,tcomar@example.org,Male,36,West Bengal,SMB,2021-10-31
1196,Dominic Tella,kashvi93@example.org,Other,60,West Bengal,Enterprise,2020-10-07
1197,Qasim Divan,raytanvi@example.com,Other,45,West Bengal,SMB,2021-05-05
1198,Rachit Balan,dhruv01@example.org,Male,36,Telangana,SMB,2021-06-11
1199,Anita Narain,zarnababu@example.com,Female,40,Kerala,Mid-Market,2023-06-26
1200,Ekani Dube,vamakshi29@example.org,Female,28,Telangana,SMB,2020-08-04
1201,Janani Karpe,yastideshpande@example.org,Female,30,Rajasthan,SMB,2020-04-21
1202,Shivani Amble,santnikita@example.org,Female,34,Tamil Nadu,SMB,2022-02-11
1203,Jagrati Vasa,daksh84@example.net,Female,35,West Bengal,SMB,2023-02-13
1204,Raagini Ray,odikahegde@example.org,Other,43,Maharashtra,Mid-Market,2022-01-08
1205,Radhika Kakar,zashilchoudhry@example.net,Male,59,Maharashtra,Mid-Market,2021-12-19
1206,Imaran Pillai,zayan89@example.org,Female,59,Kerala,SMB,2022-01-05
1207,Upadhriti Ben,logansahni@example.net,Female,22,Kerala,Enterprise,2022-01-28
1208,Nisha Ray,mahikakar@example.net,Male,57,Rajasthan,Mid-Market,2021-04-24
1209,Nilima Pingle,tramaswamy@example.org,Female,54,Karnataka,Enterprise,2022-12-19
1210,Aachal Bora,tkota@example.net,Other,33,Karnataka,SMB,2022-11-15
1211,William Hegde,qchaudry@example.org,Female,60,Punjab,SMB,2020-01-21
1212,Radha Purohit,ibanerjee@example.com,Other,46,Rajasthan,Mid-Market,2020-01-24
1213,Ekavir Yogi,doraudyati@example.net,Other,37,Delhi,Mid-Market,2020-10-29
1214,Abdul Dara,shethubika@example.net,Female,40,West Bengal,SMB,2020-09-03
1215,Amara Sur,yanne@example.com,Male,48,Punjab,Enterprise,2020-03-15
1216,Naveen Kaul,mekhalasabharwal@example.com,Other,54,Delhi,Enterprise,2021-03-09
1217,Aahana Mani,rastogishivani@example.com,Other,42,Kerala,Enterprise,2022-05-29
1218,Manbir Parsa,tamannaprasad@example.org,Male,34,Tamil Nadu,Mid-Market,2020-11-14
1219,Max Barad,ikshitadoctor@example.org,Other,40,Gujarat,Enterprise,2020-01-14
1220,Wyatt Singhal,tarakgopal@example.com,Male,33,Kerala,Mid-Market,2023-03-08
1221,Waida Toor,dhawanazad@example.com,Other,42,Maharashtra,SMB,2022-05-17
1222,Qasim Pillay,lavanya41@example.com,Other,52,Punjab,Mid-Market,2022-08-16
1223,Praneel Sodhi,dhritimaharaj@example.org,Other,48,Kerala,SMB,2020-06-05
1224,Harrison Warrior,fdixit@example.org,Female,22,Kerala,SMB,2023-06-21
1225,Chasmum Bath,elijahoak@example.org,Male,46,Karnataka,SMB,2020-10-17
1226,Triya Mangat,veda20@example.com,Other,25,Tamil Nadu,SMB,2020-08-13
1227,Yamini Varghese,pratyush19@example.com,Male,40,Delhi,SMB,2020-09-09
1228,Wakeeta Yohannan,dhaliwalosha@example.org,Male,40,Tamil Nadu,Mid-Market,2023-02-24
1229,Chaaya Murthy,charita53@example.org,Male,44,West Bengal,SMB,2023-01-19
1230,Bhavika Doctor,shethansh@example.net,Other,57,Tamil Nadu,Enterprise,2021-06-28
1231,Neel Nagarajan,khannajeevika@example.org,Other,57,Rajasthan,SMB,2023-06-26
1232,Aashi Tank,chandanikibe@example.com,Other,40,Telangana,Mid-Market,2022-04-21
1233,Lekha Pradhan,varkeyfiyaz@example.com,Female,48,Gujarat,Mid-Market,2023-03-27
1234,Kritika Kanda,anamika00@example.com,Male,22,Delhi,SMB,2022-01-03
1235,Praneel Bhasin,lilade@example.net,Other,50,Tamil Nadu,Enterprise,2020-11-13
1236,Ekanta Anne,masontara@example.org,Other,45,Punjab,Mid-Market,2022-08-05
1237,Harrison Pau,hdeep@example.com,Other,60,Tamil Nadu,Enterprise,2021-02-12
1238,Balvan Tiwari,mlata@example.net,Male,40,West Bengal,SMB,2021-02-15
1239,Keya Oommen,baleesha@example.org,Other,26,Karnataka,SMB,2022-08-25
1240,Divya Seth,urishillagrover@example.net,Other,54,Maharashtra,Mid-Market,2021-08-30
1241,Oliver Bhalla,eesha18@example.com,Male,49,Delhi,Mid-Market,2023-03-20
1242,Manthan Sen,gagan29@example.net,Female,30,Karnataka,Mid-Market,2022-02-03
1243,Rehaan Rout,cherianrohan@example.org,Female,22,Gujarat,Mid-Market,2023-02-25
1244,Champak Gulati,ytandon@example.org,Other,31,Telangana,SMB,2020-06-14
1245,Chaman Soman,ganeshganga@example.org,Female,60,Telangana,Enterprise,2022-04-06
1246,Jagrati Savant,odika34@example.org,Other,41,West Bengal,Mid-Market,2021-10-05
1247,Imaran Kar,nsharma@example.net,Other,44,Maharashtra,Enterprise,2022-08-12
1248,Dalaja Balakrishnan,dasscharvi@example.net,Female,55,Tamil Nadu,SMB,2020-02-15
1249,Nandini Walla,aarav22@example.org,Other,26,Kerala,SMB,2020-11-04
1250,Zaid Murty,sudikshaparsa@example.org,Female,56,Kerala,Mid-Market,2022-03-11
1251,Mohini Narayan,groverlogan@example.com,Male,44,Tamil Nadu,SMB,2022-10-24
1252,Madhav Chauhan,sarthak93@example.org,Other,43,Gujarat,SMB,2021-12-17
1253,Sathvik Ganguly,chandranfiyaz@example.org,Female,35,Punjab,Mid-Market,2022-03-21
1254,Anthony Ravel,bhargavairya@example.org,Female,57,Telangana,SMB,2020-07-07
1255,Zarna Contractor,urattan@example.org,Other,44,West Bengal,SMB,2020-05-01
1256,Vincent Prasad,nadkarnijagrati@example.org,Other,37,Telangana,Enterprise,2022-09-04
1257,Chaitaly Chauhan,viraj30@example.com,Female,46,Maharashtra,Mid-Market,2022-11-11
1258,Aarna Lanka,mannantanish@example.net,Female,56,Delhi,SMB,2022-04-04
1259,Bhavika Korpal,tgulati@example.com,Other,45,Kerala,Mid-Market,2021-08-19
1260,Omaja Basak,tellaudyati@example.org,Female,53,Telangana,SMB,2020-01-08
1261,Oni Madan,yutikasamra@example.net,Other,34,Gujarat,Mid-Market,2022-07-04
1262,Jai Menon,maanav40@example.org,Male,28,Karnataka,Mid-Market,2023-06-24
1263,Harsh Nayak,jagatdixit@example.com,Other,22,Maharashtra,SMB,2022-06-17
1264,Hema Kulkarni,regelucky@example.org,Other,35,Rajasthan,SMB,2020-05-27
1265,Siddharth Sarraf,andrew95@example.net,Male,56,Rajasthan,Enterprise,2021-01-22
1266,Netra Kar,bakhshi49@example.net,Male,31,Telangana,Mid-Market,2020-03-09
1267,Tristan Mohan,bahadurjitkakar@example.net,Other,43,Telangana,SMB,2023-05-30
1268,Zansi Nadig,sbawa@example.org,Male,25,Karnataka,SMB,2022-09-22
1269,Amrita Rajagopalan,mshah@example.org,Other,26,Punjab,SMB,2021-12-15
1270,Daksh Chakrabarti,abhabhasin@example.net,Female,48,Rajasthan,Mid-Market,2020-07-27
1271,Gavin Gill,joshua39@example.net,Other,47,Rajasthan,SMB,2023-06-05
1272,Neel Sur,sinhajagdish@example.com,Male,46,Maharashtra,Mid-Market,2021-11-30
1273,Ethan Raval,vivaannayar@example.com,Male,26,Punjab,SMB,2020-07-14
1274,Balvan Joshi,wriddhish49@example.net,Other,26,Gujarat,Mid-Market,2020-01-28
1275,Charvi Dave,jagdish94@example.com,Male,40,Delhi,Mid-Market,2022-11-12
1276,Harita Khare,satheyutika@example.com,Male,40,West Bengal,Mid-Market,2021-02-15
1277,Ubika Mitra,bimala92@example.com,Female,23,West Bengal,SMB,2020-04-16
1278,Farhan Agrawal,xbalasubramanian@example.org,Other,36,Karnataka,Enterprise,2020-03-02
1279,Lajita Kashyap,manankapur@example.net,Female,56,Delhi,Enterprise,2023-01-25
1280,Adweta Saini,aadhya38@example.net,Male,41,Gujarat,SMB,2023-06-06
1281,Bhavna Sant,labankapadia@example.org,Other,57,Karnataka,SMB,2020-02-06
1282,Azaan Kuruvilla,cmohanty@example.net,Male,22,Punjab,Mid-Market,2020-06-13
1283,Panini Om,panchalronith@example.org,Female,56,Kerala,SMB,2020-10-31
1284,Yashawini Kibe,ananda@example.net,Female,35,Gujarat,SMB,2023-06-05
1285,Anthony Bajwa,caleb74@example.org,Female,54,Karnataka,SMB,2022-03-17
1286,Falak Natt,hamsinisaini@example.com,Male,36,Punjab,SMB,2022-03-19
1287,Bhavna Subramanian,zmammen@example.net,Male,29,Karnataka,Enterprise,2022-12-19
1288,Sudiksha Dugal,diyashukla@example.com,Other,25,Kerala,Mid-Market,2023-06-20
1289,Sanya Kota,nchadha@example.com,Other,57,Maharashtra,SMB,2022-02-11
1290,Luke Saini,dsingh@example.net,Other,26,Delhi,SMB,2021-04-18
1291,Ishanvi Ganguly,kantraghav@example.net,Male,59,West Bengal,SMB,2023-01-10
1292,Isha Ramesh,nachiketborde@example.net,Female,30,Tamil Nadu,SMB,2020-05-16
1293,Zehaan Murty,swamyomkaar@example.org,Female,26,Tamil Nadu,SMB,2023-01-11
1294,Sathvik Vala,yagnesh88@example.net,Female,50,Gujarat,Mid-Market,2020-07-26
1295,Libni Borde,qasim01@example.com,Other,41,Punjab,SMB,2022-10-19
1296,Ganga Sehgal,trivediojasvi@example.org,Other,58,Gujarat,SMB,2021-02-15
1297,Amruta Sha,unnatinadig@example.org,Female,32,Telangana,SMB,2020-07-24
1298,Ekani Badal,mangatfarhan@example.org,Male,36,Rajasthan,SMB,2020-10-08
1299,Vanya Prabhu,narasimhankai@example.com,Female,30,Gujarat,Mid-Market,2021-07-03
1300,Wakeeta Verma,qshan@example.org,Female,50,Gujarat,SMB,2021-10-02
1301,Onveer Batra,advay77@example.com,Female,57,Maharashtra,SMB,2023-04-08
1302,Jack Agrawal,rachitprabhu@example.org,Other,60,Maharashtra,SMB,2022-11-29
1303,Leela Bhardwaj,chatreshlala@example.com,Male,56,Tamil Nadu,SMB,2023-06-15
1304,Bimala Grover,agastya25@example.com,Other,26,Maharashtra,SMB,2021-06-12
1305,Wridesh Bhardwaj,vrana@example.net,Other,23,Punjab,Mid-Market,2020-03-30
1306,Sarthak Kumar,sarmaaashi@example.net,Female,59,Tamil Nadu,SMB,2021-07-23
1307,Tamanna Tailor,bwable@example.org,Other,38,Kerala,Mid-Market,2021-05-13
1308,Sara Chopra,yashicakarnik@example.org,Female,31,Gujarat,Mid-Market,2020-11-08
1309,Aradhana Goyal,pkale@example.com,Male,59,Delhi,SMB,2020-12-25
1310,Dayita Reddy,uzachariah@example.com,Female,54,Kerala,SMB,2020-04-11
1311,Qarin Korpal,zehaanbadal@example.com,Female,45,Kerala,SMB,2020-03-16
1312,Rajata Gole,nagyradha@example.net,Other,37,Punjab,Enterprise,2022-05-19
1313,Reva Mannan,wriddhishmahajan@example.net,Male,54,Karnataka,Mid-Market,2022-06-14
1314,Jagrati Ravi,nayaksamesh@example.com,Male,33,Punjab,Mid-Market,2023-01-08
1315,Utkarsh Gaba,fhari@example.org,Other,31,West Bengal,SMB,2021-06-18
1316,Caleb Goel,gsani@example.net,Male,36,West Bengal,SMB,2021-02-27
1317,Ekta Sangha,kashishmitra@example.org,Male,38,Gujarat,SMB,2022-06-30
1318,Sathvik More,bpandya@example.org,Male,35,Kerala,SMB,2023-04-08
1319,Dalaja Balakrishnan,jpandya@example.net,Female,52,West Bengal,SMB,2022-08-12
1320,Indrajit Bajwa,setharyan@example.net,Male,42,Maharashtra,Enterprise,2022-10-31
1321,Lakshit Chacko,yatan29@example.com,Other,39,Delhi,Mid-Market,2022-02-12
1322,Daniel Suri,amairabal@example.com,Other,58,Karnataka,Mid-Market,2020-04-28
1323,Samar Gala,pchandran@example.org,Other,46,Gujarat,Mid-Market,2020-11-27
